Model,Accuracy,Precision,Recall,F1-Score,ROC-AUC,FPR,FNR,Experiment,Run Signature,Run ID,Evaluation Metric,best_epoch
bert-base-uncased,0.7333333333333333,0.7619047619047619,0.8421052631578947,0.8,0.8229665071770335,0.45454545454545453,0.15789473684210525,prefinal-bert-base-uncased,"model(mn=bert-base-uncased,mmn=loss,e=10,bs=8,ebs=8,lr=5e-05,wd=0.01,esp=3,est=0.001);dataset(dn=recovery,tp=0.7,vp=0.15);pipeline([truncation(f=0.1,tt=top),noise_reduction(),bert_base_uncased_encoder(t=bert-base-uncased,t=true,p=max_length,tml=512,isiw=false)])",6f2203e122024994a38662bc2de11461,roc_auc,5.0
distilbert-base-uncased,0.6666666666666666,0.6666666666666666,1.0,0.8,0.755,1.0,0.0,prefinal-distillibert-base-uncased,"model(mn=distilbert-base-uncased,mmn=loss,e=10,bs=8,ebs=8,lr=5e-05,wd=0.01,esp=3,est=0.001);dataset(dn=recovery,tp=0.7,vp=0.15);pipeline([truncation(f=0.1,tt=top),noise_reduction(),distillibert_encoder(t=distilbert-base-uncased,t=true,p=max_length,tml=512,isiw=false)])",b14f6cbe441c4d9da421d6063d5ebc73,roc_auc,2.0
